season,voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
2014,scott-wolf,penn-state-nittany-lions,-18.7221,-18.7221,0.0,-3.111,-3.111,0.0,-5.7468,-5.7468,0.0,-20.0,-3.17
2014,scott-wolf,utah-utes,16.7659,0.0,16.7659,9.3995,0.0,9.3995,9.9168,0.0,9.9168,13.0,7.682
2014,scott-wolf,colorado-state-rams,2.2727,0.0,2.2727,1.2312,0.0,1.2312,2.2727,0.0,2.2727,1.0,0.562
2014,scott-wolf,memphis-tigers,-8.6566,0.0,-8.6566,-3.2816,0.0,-3.2816,-3.7247,0.0,-3.7247,-6.0,-2.152
2014,scott-wolf,oregon-state-beavers,-13.0435,-13.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
2014,scott-wolf,north-dakota-state-bison,-13.0435,-13.0435,0.0,-8.6957,-8.6957,0.0,-8.6957,-8.6957,0.0,-15.0,-10.0
2014,seth-emerson,florida-state-seminoles,13.5294,18.75,8.8889,-160.9502,-216.0917,-111.9356,-136.6667,-177.0833,-100.7407,3.0,-36.205
2014,seth-emerson,auburn-tigers,-36.3145,-66.6667,-9.3348,-96.4622,-148.5271,-50.1823,-92.9408,-150.0,-42.2214,-15.0,-52.275
2014,seth-emerson,mississippi-state-bulldogs,-15.4143,-35.303,-4.3651,-118.3358,-99.9849,-128.5308,-106.8318,-94.5349,-113.6634,-18.0,-43.435
2014,seth-emerson,oregon-ducks,0.8333,54.2708,-46.6667,-84.2243,-25.9156,-136.0543,-77.6471,-17.8125,-130.8333,5.0,-32.83
2014,seth-emerson,ohio-state-buckeyes,14.9901,16.7949,14.188,-29.829,-27.3205,-30.9439,-29.9642,-24.8026,-32.2583,27.0,-5.592
2014,seth-emerson,alabama-crimson-tide,26.8207,-23.2143,71.2963,-82.3434,-135.8908,-34.7457,-74.1877,-120.9821,-32.5926,8.0,-37.851
2014,seth-emerson,ole-miss-rebels,2.2107,3.9606,0.8497,-33.7397,-36.251,-31.7864,-31.03,-30.1654,-31.7025,13.0,-25.568
2014,seth-emerson,tcu-horned-frogs,8.4722,2.7778,10.3704,-20.8915,-4.1509,-26.4717,-21.9037,-4.5089,-27.702,9.0,-8.029
2014,seth-emerson,baylor-bears,-7.521,-1.875,-12.5397,-42.1586,-33.6506,-49.7213,-40.0621,-32.6319,-46.6667,-6.0,-41.087
2014,seth-emerson,georgia-bulldogs,3.7415,4.188,3.3446,-21.2619,-21.9946,-20.6106,-20.077,-20.8185,-19.418,16.0,-22.719
2014,seth-emerson,texas-am-aggies,1.8943,1.8943,0.0,-25.4492,-25.4492,0.0,-26.3248,-26.3248,0.0,3.0,-9.647
2014,seth-emerson,notre-dame-fighting-irish,26.45,28.1421,24.081,-5.4401,-8.4199,-1.2685,-1.2599,-2.9932,1.1667,27.0,-2.36
2014,seth-emerson,oklahoma-sooners,22.1609,42.8977,-1.5383,-2.3363,2.1373,-7.4491,-1.4733,4.1572,-7.9082,12.0,-9.041
2014,seth-emerson,arizona-wildcats,-30.2983,-56.0606,-24.5733,-50.7261,-80.9591,-44.0076,-50.8775,-81.8182,-44.0018,-31.0,-52.126
2014,seth-emerson,kansas-state-wildcats,-22.114,-26.9579,-17.8082,-35.0182,-32.1976,-37.5254,-35.4873,-33.6635,-37.1084,-45.0,-67.98
2014,seth-emerson,michigan-state-spartans,6.3235,7.5645,5.2205,-25.728,-24.9084,-26.4564,-22.806,-20.8586,-24.537,6.0,-38.684
2014,seth-emerson,stanford-cardinal,2.3303,2.3303,0.0,-13.1364,-13.1364,0.0,-13.5944,-13.5944,0.0,12.0,-0.217
2014,seth-emerson,usc-trojans,5.7591,22.2497,-8.6701,0.8005,7.377,-4.954,-1.2277,6.6298,-8.103,12.0,6.435
2014,seth-emerson,arizona-state-sun-devils,-8.2573,-8.3294,-8.2173,-23.835,-13.0493,-29.8271,-22.5943,-11.5278,-28.7424,-17.0,-42.19
2014,seth-emerson,lsu-tigers,-5.6368,-4.8133,-6.7349,-10.886,-10.0886,-11.9491,-13.368,-11.6881,-15.6079,-13.0,-19.09
2014,seth-emerson,ucla-bruins,14.9578,22.7226,8.1635,-6.9365,-3.965,-9.5366,-4.1672,0.3968,-8.1608,21.0,-11.824
2014,seth-emerson,georgia-tech-yellow-jackets,-2.8151,4.5455,-4.0419,-17.636,5.5046,-21.4928,-17.6428,0.0,-20.5832,-2.0,-13.554
2014,seth-emerson,south-carolina-gamecocks,15.9748,15.9748,0.0,-0.4751,-0.4751,0.0,-1.25,-1.25,0.0,6.0,0.383
2014,seth-emerson,virginia-tech-hokies,-31.4394,-31.4394,0.0,-20.9455,-20.9455,0.0,-17.2727,-17.2727,0.0,-8.0,-2.808
2014,seth-emerson,wisconsin-badgers,-4.2914,-10.8135,3.5352,-16.0927,-21.1744,-9.9946,-15.2003,-21.6172,-7.5,-7.0,-25.744
2014,seth-emerson,nebraska-cornhuskers,-5.7469,-10.3801,-1.1136,-15.1411,-15.089,-15.1931,-15.3763,-17.3801,-13.3725,-10.0,-23.916
2014,seth-emerson,oklahoma-state-cowboys,-42.0472,-38.1364,-73.3333,-29.5896,-28.1492,-41.1133,-33.1824,-31.0802,-50.0,-57.0,-36.726
2014,seth-emerson,clemson-tigers,-17.6538,-22.5999,-13.2572,-18.8687,-17.1568,-20.3904,-22.1238,-21.4989,-22.6792,-53.0,-53.17
2014,seth-emerson,michigan-wolverines,-63.1373,-63.1373,0.0,-37.3214,-37.3214,0.0,-43.4314,-43.4314,0.0,-20.0,-11.667
2014,seth-emerson,missouri-tigers,17.3857,23.8095,14.8162,6.1959,16.5414,2.0577,5.7716,14.5455,2.2621,21.0,8.898
2014,seth-emerson,boise-state-broncos,9.3074,0.0,9.3074,5.2606,0.0,5.2606,2.3359,0.0,2.3359,6.0,3.818
2014,seth-emerson,iowa-hawkeyes,-36.8097,-36.8097,0.0,-16.3837,-16.3837,0.0,-16.8466,-16.8466,0.0,-20.0,-8.75
2014,seth-emerson,utah-utes,-9.0272,-7.3935,-9.3902,-10.3604,-3.9255,-11.7903,-10.4332,-2.7632,-12.1377,-20.0,-21.753
2014,seth-emerson,duke-blue-devils,-11.3797,-19.6157,-1.0847,-3.5776,-8.203,2.2042,-4.6366,-8.8492,0.6293,-22.0,-6.381
2014,seth-emerson,minnesota-golden-gophers,-7.0,0.0,-7.0,-3.58,0.0,-3.58,-5.6522,0.0,-5.6522,-3.0,-1.161
2014,seth-emerson,louisville-cardinals,0.1515,5.0,-2.2727,-0.3927,7.141,-4.1596,-2.8736,3.2461,-5.9334,0.0,-0.321
2014,seth-emerson,cincinnati-bearcats,-23.8095,-23.8095,0.0,-11.1095,-11.1095,0.0,-9.5238,-9.5238,0.0,-5.0,-2.333
2014,seth-emerson,washington-huskies,-23.8095,-23.8095,0.0,-11.9048,-11.9048,0.0,-14.2857,-14.2857,0.0,-5.0,-2.5
2014,seth-emerson,west-virginia-mountaineers,4.5833,0.0,4.5833,7.1917,0.0,7.1917,7.1429,0.0,7.1429,2.0,3.085
2014,seth-emerson,ucf-knights,-18.1818,-18.1818,0.0,3.2476,3.2476,0.0,0.0,0.0,0.0,-4.0,0.692
2014,seth-emerson,east-carolina-pirates,12.5816,8.8933,16.2698,8.7803,8.7915,8.7691,8.1966,8.8933,7.5,10.0,7.479
2014,seth-emerson,byu-cougars,15.0251,15.0251,0.0,17.6063,17.6063,0.0,13.4752,13.4752,0.0,12.0,14.522
2014,seth-emerson,marshall-thundering-herd,9.6377,0.0,9.6377,6.8552,0.0,6.8552,3.7309,0.0,3.7309,13.0,10.015
2014,seth-emerson,colorado-state-rams,14.2857,0.0,14.2857,12.428,0.0,12.428,14.2857,0.0,14.2857,3.0,2.653
2014,steve-batterson,florida-state-seminoles,-39.2157,-12.5,-62.963,-262.7499,-275.7125,-251.2275,-240.3361,-237.5,-242.8571,-5.0,-44.205
2014,steve-batterson,ohio-state-buckeyes,-35.2623,-47.4324,-24.4444,-73.0116,-71.3234,-74.5121,-73.7809,-71.3677,-75.9259,-62.0,-96.418
2014,steve-batterson,alabama-crimson-tide,14.1457,-17.8571,42.5926,-92.4962,-130.385,-58.8172,-85.0,-115.625,-57.7778,9.0,-36.851
2014,steve-batterson,auburn-tigers,17.6578,10.4167,24.0944,-24.0621,-39.6068,-10.2446,-21.4559,-39.4792,-5.4352,13.0,-24.275
2014,steve-batterson,mississippi-state-bulldogs,42.7564,33.3333,46.9444,-41.2943,-26.2745,-47.9697,-34.1537,-22.9945,-39.1134,9.0,-20.935
2014,steve-batterson,tcu-horned-frogs,24.798,34.7222,22.5926,-12.4926,14.6126,-18.5159,-12.8609,16.7832,-19.4485,21.0,0.685
2014,steve-batterson,oklahoma-sooners,-9.6242,-20.4545,4.8162,-42.87,-71.7781,-4.3259,-40.9638,-68.3093,-4.5031,3.0,-21.398
2014,steve-batterson,baylor-bears,-18.1818,-18.75,-17.6768,-56.4999,-56.637,-56.3781,-54.2803,-55.5729,-53.1313,-16.0,-51.087
2014,steve-batterson,ole-miss-rebels,17.6339,37.7994,-0.291,-14.4113,1.3927,-28.4593,-12.7547,5.3987,-28.8911,20.0,-20.587
2014,steve-batterson,oregon-ducks,13.7255,45.8333,-14.8148,-61.6127,-35.8219,-84.538,-57.598,-27.6042,-84.2593,-2.0,-39.83
2014,steve-batterson,notre-dame-fighting-irish,1.4423,2.5331,-0.303,-27.6312,-32.4517,-19.9184,-23.6616,-26.9417,-18.4134,1.0,-29.285
2014,steve-batterson,michigan-state-spartans,-18.8375,-11.0714,-25.7407,-55.9575,-46.7127,-64.175,-52.7801,-42.2917,-62.1032,-21.0,-65.684
2014,steve-batterson,ucla-bruins,-21.7445,-30.1587,-14.2652,-39.5815,-52.5383,-28.0643,-37.4465,-49.0451,-27.1365,-45.0,-71.991
2014,steve-batterson,georgia-bulldogs,-1.8654,7.7457,-10.4086,-25.4061,-15.0008,-34.6552,-24.1465,-13.9286,-33.2291,-3.0,-41.719
2014,steve-batterson,georgia-tech-yellow-jackets,-6.0888,-29.4118,-2.757,-18.5674,-28.2353,-17.1863,-18.955,-35.2941,-16.6208,-6.0,-16.054
2014,steve-batterson,lsu-tigers,4.0093,-2.3143,20.8722,-2.2063,-7.7396,12.5494,-3.7925,-9.4425,11.2739,7.0,2.828
2014,steve-batterson,texas-am-aggies,22.4206,22.4206,0.0,0.1849,0.1849,0.0,-0.2255,-0.2255,0.0,13.0,0.232
2014,steve-batterson,arizona-wildcats,1.516,-29.9145,11.9928,-12.5636,-39.726,-3.5095,-12.761,-40.5983,-3.4819,2.0,-16.376
2014,steve-batterson,arizona-state-sun-devils,13.6175,18.6509,10.262,-3.2353,6.0852,-9.449,-1.6755,8.6373,-8.5508,29.0,-4.725
2014,steve-batterson,kansas-state-wildcats,13.5441,19.1309,10.4402,-0.8955,9.2503,-6.532,-0.4364,9.9217,-6.1909,27.0,2.837
2014,steve-batterson,usc-trojans,-13.2538,-20.9202,4.6345,-24.7726,-35.6732,0.662,-25.9413,-36.0456,-2.3646,-15.0,-29.699
2014,steve-batterson,wisconsin-badgers,-0.2515,6.4442,-5.9906,-10.0841,-3.0266,-16.1334,-9.8411,-3.3031,-15.445,1.0,-17.268
2014,steve-batterson,south-carolina-gamecocks,8.254,8.254,0.0,-1.0947,-1.0947,0.0,-1.3886,-1.3886,0.0,6.0,1.134
2014,steve-batterson,stanford-cardinal,4.0602,4.0602,0.0,-10.5238,-10.5238,0.0,-11.4658,-11.4658,0.0,4.0,-8.939
2014,steve-batterson,nebraska-cornhuskers,-13.1091,-15.4386,-11.6531,-17.8195,-17.312,-18.1366,-17.7653,-18.8221,-17.1049,-28.0,-33.301
2014,steve-batterson,missouri-tigers,6.5714,5.6591,7.0928,3.1292,7.3375,0.7244,2.05,5.9091,-0.1551,11.0,7.934
2014,steve-batterson,louisville-cardinals,-12.6632,-13.0851,-12.2413,-11.2681,-7.9917,-14.5444,-13.0638,-9.5689,-16.5587,-20.0,-16.75
2014,steve-batterson,clemson-tigers,10.912,6.25,11.8444,0.9481,-10.5471,3.2472,-0.4727,-11.7647,1.7857,12.0,1.816
2014,steve-batterson,east-carolina-pirates,1.7232,8.4671,-11.7647,-4.4639,2.6866,-18.765,-4.6666,3.1309,-20.2614,3.0,-3.861
2014,steve-batterson,marshall-thundering-herd,-14.614,-19.0476,-14.0598,-13.257,-4.081,-14.404,-15.747,-4.7619,-17.1202,-25.0,-21.342
2014,steve-batterson,texas-longhorns,-31.3131,-31.3131,0.0,-15.2452,-15.2452,0.0,-16.1616,-16.1616,0.0,-12.0,-5.745
2014,steve-batterson,oklahoma-state-cowboys,14.504,14.504,0.0,1.0054,1.0054,0.0,2.2975,2.2975,0.0,7.0,0.472
2014,steve-batterson,duke-blue-devils,-7.037,0.0,-7.037,-8.8222,0.0,-8.8222,-10.5556,0.0,-10.5556,-4.0,-5.004
2014,steve-batterson,boise-state-broncos,2.0833,0.0,2.0833,0.9773,0.0,0.9773,-0.9057,0.0,-0.9057,1.0,0.587
2014,steve-batterson,florida-gators,-30.1629,-30.1629,0.0,-12.9428,-12.9428,0.0,-15.802,-15.802,0.0,-24.0,-10.206
2014,steve-batterson,colorado-state-rams,-13.8777,0.0,-13.8777,-10.7235,0.0,-10.7235,-11.3922,0.0,-11.3922,-14.0,-10.327
2014,steve-batterson,air-force-falcons,-19.4063,0.0,-19.4063,-9.9161,0.0,-9.9161,-11.6705,0.0,-11.6705,-12.0,-6.0
2014,steve-batterson,byu-cougars,5.2133,5.2133,0.0,7.8845,7.8845,0.0,3.9905,3.9905,0.0,4.0,6.522
2014,steve-batterson,north-carolina-tar-heels,-9.2133,-9.2133,0.0,-0.7504,-0.7504,0.0,-4.6043,-4.6043,0.0,-8.0,-0.618
2014,steve-batterson,minnesota-golden-gophers,-8.7828,-18.1818,-6.903,-1.7479,-8.4409,-0.4093,-3.851,-13.6364,-1.8939,-12.0,-2.145
2014,steve-batterson,utah-utes,18.2215,4.3478,22.846,15.8374,16.2003,15.7165,17.5188,20.0,16.6917,14.0,12.838
2014,steve-batterson,michigan-wolverines,-13.0435,-13.0435,0.0,1.4691,1.4691,0.0,-6.5217,-6.5217,0.0,-3.0,0.333
2014,steve-batterson,washington-huskies,-8.6051,-8.6051,0.0,0.7239,0.7239,0.0,0.0,0.0,0.0,-4.0,0.333
2014,steve-batterson,west-virginia-mountaineers,14.3182,0.0,14.3182,10.2816,0.0,10.2816,6.6206,0.0,6.6206,6.0,4.489
2014,steve-batterson,penn-state-nittany-lions,-8.3333,-8.3333,0.0,11.3948,11.3948,0.0,9.0909,9.0909,0.0,-2.0,2.455
2014,steve-batterson,iowa-hawkeyes,-4.0,-4.0,0.0,9.8901,9.8901,0.0,8.6957,8.6957,0.0,-1.0,2.25
2014,steve-sipple,florida-state-seminoles,-30.0,-12.5,-50.0,-260.8667,-275.7125,-243.9,-235.5556,-237.5,-233.3333,-4.0,-39.842
2014,steve-sipple,alabama-crimson-tide,2.4603,1.4881,3.5714,-99.6767,-92.8618,-107.4652,-92.2963,-80.5556,-105.7143,2.0,-39.006
2014,steve-sipple,oregon-ducks,13.5926,12.1528,15.2381,-57.3243,-73.5247,-38.8095,-51.0714,-60.9375,-39.7959,10.0,-24.175
2014,steve-sipple,auburn-tigers,1.7064,0.0,3.6566,-45.917,-49.0408,-42.3469,-41.1515,-48.3333,-32.9437,8.0,-27.05
2014,steve-sipple,mississippi-state-bulldogs,38.1535,25.1603,45.5782,-60.8183,-35.924,-75.0435,-52.1479,-32.6923,-63.2653,2.0,-21.901
2014,steve-sipple,oklahoma-sooners,-4.0028,-7.197,2.3856,-37.1584,-50.857,-9.7613,-34.7547,-47.5852,-9.0936,1.0,-22.067
2014,steve-sipple,baylor-bears,-6.7963,-15.4514,3.0952,-40.8644,-51.1264,-29.1363,-38.788,-50.0992,-25.8608,-4.0,-34.794
2014,steve-sipple,ole-miss-rebels,21.3712,30.0043,9.8605,-12.6646,-4.6179,-23.3937,-9.4537,-0.2877,-21.6751,26.0,-8.213
2014,steve-sipple,ohio-state-buckeyes,3.9536,13.6631,-7.1429,-20.2514,-8.4595,-33.7279,-20.4787,-7.8171,-34.949,-1.0,-31.608
2014,steve-sipple,michigan-state-spartans,-8.6667,-16.25,0.0,-40.6391,-52.8055,-26.7346,-36.8629,-48.6269,-23.4184,-8.0,-46.977
2014,steve-sipple,notre-dame-fighting-irish,9.2476,28.5036,-21.5619,-21.3279,-4.9377,-47.5522,-17.7205,-0.3881,-45.4524,11.0,-19.285
2014,steve-sipple,tcu-horned-frogs,-2.3849,-22.0238,6.0317,-24.9413,-32.5574,-21.6773,-27.5295,-32.4132,-25.4365,-4.0,-16.477
2014,steve-sipple,georgia-bulldogs,1.8497,-9.5833,14.916,-21.4903,-33.7876,-7.4362,-20.8783,-33.1548,-6.8481,5.0,-27.633
2014,steve-sipple,lsu-tigers,-8.2112,-23.3715,14.5292,-20.6014,-37.3466,4.5164,-23.6694,-39.9306,0.7223,-1.0,-15.268
2014,steve-sipple,arizona-wildcats,-8.9636,-30.2083,-2.8937,-25.5608,-52.8265,-17.7705,-26.038,-52.9412,-18.3513,-7.0,-25.137
2014,steve-sipple,ucla-bruins,6.7694,16.9733,-4.8922,-9.7237,-3.3208,-17.0414,-7.5909,0.2782,-16.5841,9.0,-12.248
2014,steve-sipple,usc-trojans,5.3126,5.402,5.0,-6.6023,-8.5481,0.208,-7.6262,-9.2098,-2.0833,12.0,-2.536
2014,steve-sipple,texas-am-aggies,13.7951,18.4957,-23.8095,-3.8323,-3.0292,-10.2571,-4.5735,-3.3594,-14.2857,5.0,-4.922
2014,steve-sipple,arizona-state-sun-devils,10.5771,16.3154,5.6586,-5.5771,4.3582,-14.093,-4.2539,6.5708,-13.5322,21.0,-7.169
2014,steve-sipple,south-carolina-gamecocks,-25.5409,-25.5409,0.0,-38.1883,-38.1883,0.0,-38.8397,-38.8397,0.0,-15.0,-19.866
2014,steve-sipple,kansas-state-wildcats,-14.6153,-15.6866,-13.3911,-26.6979,-21.3421,-32.8188,-26.6604,-22.4062,-31.5224,-31.0,-50.601
2014,steve-sipple,georgia-tech-yellow-jackets,-7.7065,4.5455,-10.7695,-21.2785,5.5046,-27.9743,-20.8061,0.0,-26.0076,-5.0,-12.675
2014,steve-sipple,nebraska-cornhuskers,-10.1312,-14.0154,-4.9524,-14.6696,-13.4009,-16.3612,-14.7965,-14.9362,-14.6103,-22.0,-28.093
2014,steve-sipple,stanford-cardinal,-12.5856,-12.5856,0.0,-27.2415,-27.2415,0.0,-28.2135,-28.2135,0.0,-10.0,-22.217
2014,steve-sipple,byu-cougars,-51.7857,-51.7857,0.0,-47.2821,-47.2821,0.0,-52.6786,-52.6786,0.0,-29.0,-26.478
2014,steve-sipple,east-carolina-pirates,-19.9527,-17.5137,-26.0504,-24.8113,-20.9219,-34.5349,-25.1631,-20.7745,-36.1345,-24.0,-28.486
2014,steve-sipple,oklahoma-state-cowboys,-2.7788,-2.5752,-4.0,2.2297,-0.4167,18.1084,-0.046,-1.9055,11.1111,-5.0,4.748
2014,steve-sipple,wisconsin-badgers,19.4558,36.9478,5.4622,9.4885,22.2896,-0.7524,9.4545,23.0351,-1.41,28.0,15.852
2014,steve-sipple,clemson-tigers,-14.1879,-12.6732,-15.4863,-16.0161,-10.654,-20.6121,-19.4743,-14.1147,-24.0683,-34.0,-37.413
2014,steve-sipple,missouri-tigers,8.0888,13.2937,2.884,-0.0905,11.3498,-11.5309,-1.7222,10.7576,-14.2021,9.0,1.666
2014,steve-sipple,duke-blue-devils,-9.5924,-6.8889,-11.62,-4.3841,4.4745,-11.0281,-6.0209,3.7106,-13.3194,-14.0,-5.053
2014,steve-sipple,west-virginia-mountaineers,-9.8496,0.0,-9.8496,-8.3454,0.0,-8.3454,-10.2632,0.0,-10.2632,-6.0,-4.892
2014,steve-sipple,utah-utes,7.588,0.0,7.588,0.7165,0.0,0.7165,1.1435,0.0,1.1435,7.0,0.638
2014,steve-sipple,colorado-state-rams,-3.9436,0.0,-3.9436,-5.2211,0.0,-5.2211,-5.4532,0.0,-5.4532,-2.0,-2.771
2014,steve-sipple,louisville-cardinals,-7.5,0.0,-7.5,-9.3741,0.0,-9.3741,-11.1905,0.0,-11.1905,-3.0,-3.748
2014,steve-sipple,boise-state-broncos,-4.3889,-4.0,-4.5833,1.657,8.6957,-1.8624,1.0145,8.6957,-2.8261,-3.0,1.362
2014,steve-sipple,iowa-hawkeyes,-13.9048,-13.9048,0.0,6.8089,6.8089,0.0,6.2137,6.2137,0.0,-6.0,2.75
2014,steve-sipple,virginia-tech-hokies,23.5294,23.5294,0.0,17.9245,17.9245,0.0,23.5294,23.5294,0.0,4.0,3.192
2014,steve-sipple,minnesota-golden-gophers,-4.381,0.0,-4.381,-2.9912,0.0,-2.9912,-5.0595,0.0,-5.0595,-2.0,-1.11
2014,steve-sipple,marshall-thundering-herd,5.6704,-10.2273,13.6192,9.1096,6.3866,10.471,6.7419,5.5195,7.3532,9.0,17.417
2014,tim-griffin,florida-state-seminoles,31.1765,31.25,31.1111,-135.8551,-193.7979,-84.3504,-116.0784,-158.3333,-78.5185,6.0,-33.205
2014,tim-griffin,oregon-ducks,-10.306,-10.8586,-9.8148,-96.4722,-114.4761,-80.4687,-88.0303,-99.1477,-78.1481,-1.0,-38.83
2014,tim-griffin,auburn-tigers,-3.3335,-10.0,2.5922,-47.4539,-68.3375,-28.8908,-45.3308,-70.0,-23.4025,1.0,-36.275
2014,tim-griffin,mississippi-state-bulldogs,4.3074,9.2262,2.1212,-104.7093,-68.7365,-120.6972,-92.2875,-61.2981,-106.0606,7.0,-22.935
2014,tim-griffin,alabama-crimson-tide,-7.8431,0.0,-14.8148,-124.935,-93.9265,-152.4981,-119.2577,-81.5476,-152.7778,-2.0,-47.851
2014,tim-griffin,ohio-state-buckeyes,0.8962,1.4877,0.3704,-32.2005,-18.6376,-44.2565,-32.5013,-17.8118,-45.5586,-3.0,-37.418
2014,tim-griffin,ole-miss-rebels,-4.2001,-8.8603,-0.0577,-36.3327,-47.8018,-26.138,-33.6134,-41.9281,-26.2226,-10.0,-50.587
2014,tim-griffin,baylor-bears,-2.9297,-15.3274,8.0904,-36.6999,-50.9874,-24.0,-34.7363,-49.747,-21.3934,-2.0,-37.087
2014,tim-griffin,tcu-horned-frogs,-16.412,-15.2778,-16.7901,-49.3917,-24.0681,-57.8329,-50.8957,-24.4163,-59.7222,-12.0,-29.029
2014,tim-griffin,oklahoma-sooners,-2.1418,-0.1136,-4.8459,-29.0857,-39.6319,-15.0241,-27.6656,-37.0833,-15.1085,-4.0,-28.398
2014,tim-griffin,georgia-bulldogs,-1.1715,-13.6066,9.882,-25.6143,-38.877,-13.8252,-24.2183,-37.6476,-12.2811,1.0,-37.719
2014,tim-griffin,notre-dame-fighting-irish,2.0095,3.5069,-0.3864,-25.6192,-29.4712,-19.4561,-21.5893,-23.9994,-17.7332,-3.0,-33.285
2014,tim-griffin,texas-am-aggies,14.2857,14.2857,0.0,-9.5917,-9.5917,0.0,-10.1469,-10.1469,0.0,11.0,-1.647
2014,tim-griffin,michigan-state-spartans,8.368,14.5379,2.8836,-23.4059,-17.5817,-28.583,-20.5539,-13.8109,-26.5476,13.0,-31.684
2014,tim-griffin,kansas-state-wildcats,-7.2625,-0.1308,-12.8093,-21.2192,-7.787,-31.6665,-21.3598,-8.5028,-31.3596,-10.0,-35.48
2014,tim-griffin,arizona-state-sun-devils,3.6986,10.7516,-1.0035,-13.4167,-1.1374,-21.6029,-11.9915,1.0239,-20.6684,10.0,-23.697
2014,tim-griffin,georgia-tech-yellow-jackets,-1.6807,0.0,-1.6807,-22.5627,0.0,-22.5627,-21.5159,0.0,-21.5159,0.0,-11.879
2014,tim-griffin,ucla-bruins,2.4135,0.9876,3.8395,-15.2449,-17.5437,-12.946,-13.115,-14.2682,-11.9618,3.0,-25.837
2014,tim-griffin,lsu-tigers,3.3302,1.4978,5.1627,-5.0625,-10.0724,-0.0527,-7.6781,-11.7308,-3.6255,7.0,-5.576
2014,tim-griffin,south-carolina-gamecocks,-7.4275,-7.4275,0.0,-16.1389,-16.1389,0.0,-17.735,-17.735,0.0,-5.0,-6.839
2014,tim-griffin,arizona-wildcats,2.9761,-2.4306,4.1776,-12.15,-19.0765,-10.6108,-12.2691,-19.6078,-10.6383,5.0,-16.126
2014,tim-griffin,stanford-cardinal,-7.0962,-7.3286,-6.1667,-13.2672,-16.7528,0.675,-14.2004,-17.7505,0.0,-12.0,-18.429
2014,tim-griffin,usc-trojans,-0.4913,-2.0692,2.0333,-6.3312,-10.773,0.7757,-7.3187,-10.6734,-1.9513,-2.0,-11.329
2014,tim-griffin,wisconsin-badgers,-2.054,-2.0153,-2.0831,-10.4819,-11.7026,-9.5665,-10.2334,-11.9561,-8.9414,-5.0,-21.268
2014,tim-griffin,nebraska-cornhuskers,-4.326,-6.3957,-1.4286,-10.3871,-6.7268,-15.5116,-10.4703,-8.2714,-13.5488,-9.0,-18.593
2014,tim-griffin,missouri-tigers,4.0677,5.5556,3.4726,-5.6858,4.1996,-9.64,-5.4961,4.5455,-9.5127,6.0,-3.99
2014,tim-griffin,oklahoma-state-cowboys,-3.7698,-3.7698,0.0,-2.9333,-2.9333,0.0,-4.3176,-4.3176,0.0,-4.0,-0.226
2014,tim-griffin,virginia-tech-hokies,-18.5714,-18.5714,0.0,-13.8838,-13.8838,0.0,-12.619,-12.619,0.0,-7.0,-4.708
2014,tim-griffin,boise-state-broncos,-11.4491,-4.0,-13.3114,-9.5289,8.6957,-14.085,-11.1381,8.6957,-16.0965,-11.0,-8.413
2014,tim-griffin,east-carolina-pirates,-4.4162,-5.3744,-2.5,-10.7802,-11.5556,-9.2294,-10.9392,-11.131,-10.5556,-5.0,-11.861
2014,tim-griffin,utah-utes,-2.1017,0.0,-2.402,-6.3939,-4.05,-6.7287,-6.852,-5.0,-7.1166,-3.0,-9.161
2014,tim-griffin,marshall-thundering-herd,-1.734,0.0,-1.9267,-0.1212,14.3798,-1.7324,-2.1078,13.6364,-3.8571,-4.0,0.658
2014,tim-griffin,clemson-tigers,4.1949,-0.8373,8.5081,0.6144,1.8673,-0.4595,-2.0729,-1.8819,-2.2367,9.0,2.531
2014,tim-griffin,north-carolina-tar-heels,-11.1111,-11.1111,0.0,-9.3373,-9.3373,0.0,-13.8889,-13.8889,0.0,-4.0,-3.212
2014,tim-griffin,west-virginia-mountaineers,-7.6316,0.0,-7.6316,-11.6109,0.0,-11.6109,-15.3947,0.0,-15.3947,-3.0,-4.511
2014,tim-griffin,duke-blue-devils,-6.5965,-4.0,-7.8947,-4.7691,7.1444,-10.7258,-7.2953,4.1667,-13.0263,-4.0,-2.432
2014,tim-griffin,colorado-state-rams,-8.4582,0.0,-8.4582,-6.7172,0.0,-6.7172,-7.3713,0.0,-7.3713,-7.0,-5.327
2014,tim-griffin,byu-cougars,4.1097,4.1097,0.0,6.7027,6.7027,0.0,2.8977,2.8977,0.0,3.0,5.522
2014,tim-griffin,florida-gators,-23.8095,-23.8095,0.0,-6.2286,-6.2286,0.0,-9.5238,-9.5238,0.0,-5.0,-1.308
2014,tim-griffin,texas-longhorns,-23.8095,-23.8095,0.0,-6.3476,-6.3476,0.0,-9.5238,-9.5238,0.0,-5.0,-1.333
2014,tim-griffin,louisville-cardinals,6.119,10.4167,3.254,5.0261,12.0253,0.36,2.3251,8.1395,-1.5512,6.0,5.429
2014,tim-griffin,washington-huskies,-13.6364,-13.6364,0.0,-4.5455,-4.5455,0.0,-4.5455,-4.5455,0.0,-3.0,-1.0
