voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
joel-klatt,wisconsin-badgers,0.5928,6.3517,-4.0144,-0.9421,2.4443,-3.6513,-2.1874,2.0989,-5.6164,1.0,-0.957
joel-klatt,missouri-tigers,-20.0,-20.0,0.0,-11.62,-11.62,0.0,-12.5,-12.5,0.0,-4.0,-2.324
joel-klatt,temple-owls,-2.197,-4.5455,-1.8056,-5.2435,-5.4545,-5.2083,-5.8249,-9.0909,-5.2805,-3.0,-7.096
joel-klatt,pittsburgh-panthers,-10.625,-4.1667,-12.7778,-5.7547,3.1238,-8.7143,-7.2917,4.3478,-11.1715,-9.0,-4.765
joel-klatt,san-diego-state-aztecs,-19.1667,0.0,-19.1667,-11.0833,0.0,-11.0833,-12.0833,0.0,-12.0833,-8.0,-4.6
joel-klatt,byu-cougars,10.5263,10.5263,0.0,-4.081,-4.081,0.0,-4.7619,-4.7619,0.0,2.0,-0.857
joel-klatt,toledo-rockets,7.0646,12.799,4.1974,2.225,3.7068,1.4842,2.2457,2.2727,2.2321,8.0,2.97
joel-klatt,mississippi-state-bulldogs,5.0,0.0,5.0,-2.5571,0.0,-2.5571,-2.381,0.0,-2.381,1.0,-0.537
joel-klatt,tennessee-volunteers,-4.7619,0.0,-4.7619,-3.9095,0.0,-3.9095,-4.7619,0.0,-4.7619,-1.0,-0.821
joel-klatt,west-virginia-mountaineers,-4.2727,-4.2727,0.0,-1.7909,-1.7909,0.0,-2.2727,-2.2727,0.0,-2.0,-0.788
joel-klatt,boise-state-broncos,4.7619,4.7619,0.0,-3.1318,-3.1318,0.0,-4.5455,-4.5455,0.0,1.0,-0.689
joel-klatt,kansas-state-wildcats,-8.3333,-8.3333,0.0,2.8586,2.8586,0.0,0.0,0.0,0.0,-2.0,0.667
joel-klatt,texas-tech-red-raiders,-4.0,-4.0,0.0,8.6197,8.6197,0.0,8.9015,8.9015,0.0,-2.0,3.933
joey-knight,iowa-hawkeyes,5.107050000000001,7.6203,-4.270800000000001,-15.4698,-7.5494,-24.00555,-15.5368,-9.16385,-23.87895,1.5,-14.2355
joey-knight,houston-cougars,-19.719549999999998,-12.27275,-29.23885,-36.76135,-27.880499999999998,-32.6548,-35.50985,-27.8545,-31.45595,-24.0,-37.980000000000004
joey-knight,florida-gators,0.06145000000000023,-5.055000000000001,4.85755,-11.282300000000001,-11.55365,-10.936549999999999,-10.55075,-13.61435,-8.294,2.5,-10.7545
joey-knight,michigan-wolverines,9.65535,15.35265,3.5477999999999996,-28.80325,-18.1759,-39.9427,-25.7135,-18.81155,-33.6176,10.0,-18.4555
joey-knight,north-carolina-tar-heels,8.986650000000001,-4.45835,11.1841,-1.93735,-2.23915,-0.96005,-2.4563,-4.6528,-0.95645,4.0,-0.8214999999999999
joey-knight,northwestern-wildcats,16.8892,0.8696,30.2389,4.2536,-10.9575,16.9295,3.0663,-12.6448,16.1589,28.0,10.206
joey-knight,washington-state-cougars,-20.44565,-31.25,-15.977450000000001,-20.4664,-18.4031,-18.01045,-21.5084,-21.875,-18.57075,-14.0,-11.285
joey-knight,navy-midshipmen,-2.6664,2.08335,-4.6866,-5.4851,8.47955,-10.28065,-5.58995,6.8182,-9.844100000000001,-1.5,-4.7695
joey-knight,california-golden-bears,-9.6909,-9.6909,0.0,-12.0903,-12.0903,0.0,-13.1997,-13.1997,0.0,-6.0,-7.303
joey-knight,temple-owls,-12.68685,-3.1602,-10.276,-9.3642,-0.8146,-8.956750000000001,-11.08685,-1.30105,-10.445350000000001,-6.5,-3.8135000000000003
joey-knight,western-kentucky-hilltoppers,-13.9048,0.0,-13.9048,-3.729,0.0,-3.729,-3.869,0.0,-3.869,-6.0,-1.425
joey-knight,tennessee-volunteers,3.2805999999999997,-0.07945000000000046,-0.3247,-0.3537999999999999,-2.6968,-0.4450000000000003,-0.7123999999999999,-3.21465,-0.9307500000000006,6.5,1.0790000000000002
joey-knight,texas-tech-red-raiders,-13.0435,-13.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0
joey-knight,pittsburgh-panthers,2.3144,0.0,2.3144,6.0568,0.0,6.0568,1.6213999999999997,0.0,1.6213999999999997,1.0,2.7005
joey-knight,south-florida-bulls,-11.075399999999998,-2.0,-12.27905,-4.15845,3.76345,-5.9917,-5.25575,3.1915,-7.2204,-9.0,-3.39
joey-knight,toledo-rockets,27.6316,26.3158,28.2895,15.6621,11.431,17.7777,15.7287,9.0909,19.0476,16.0,10.009
john-adams,ohio-state-buckeyes,155.51215,241.9023,80.46875,-20.3658,-23.581799999999998,-16.774449999999998,-7.796299999999999,-5.803599999999999,-8.7606,26.0,-11.918000000000001
john-adams,ole-miss-rebels,-29.704,-58.3193,3.6806,-64.7006,-112.9385,-8.4231,-65.8354,-115.2817,-8.1481,-9.0,-30.479
john-adams,utah-utes,-91.93955,-154.93195,-14.70445,-118.6494,-208.8432,-21.324,-113.56385,-196.29575,-21.15915,-52.0,-55.979
john-adams,baylor-bears,-16.1962,20.0,-47.868,-112.0423,-77.2256,-142.507,-94.8975,-64.966,-121.0877,-8.0,-47.298
john-adams,clemson-tigers,-9.08235,-8.5173,-8.85415,-126.21405,-90.75095,-155.4227,-117.6952,-89.0264,-140.89285,3.0,-32.68
john-adams,alabama-crimson-tide,37.47715,51.561350000000004,23.88395,-83.69030000000001,-70.6712,-95.2699,-78.93254999999999,-63.52365,-92.70835,14.5,-17.894
john-adams,tcu-horned-frogs,0.6347000000000005,12.619049999999998,-11.58775,-48.854150000000004,-62.2213,-39.925650000000005,-41.5201,-49.86505,-36.8201,-4.5,-37.9705
john-adams,lsu-tigers,-10.6943,-8.0564,-7.0489,-30.585250000000002,-33.1897,-22.940649999999998,-31.255950000000002,-34.318000000000005,-23.52505,-1.5,-20.453
john-adams,oklahoma-state-cowboys,-16.5604,-9.61805,-20.851399999999998,-43.16705,-26.92105,-53.68625,-42.09695,-25.76625,-52.92685,-10.0,-39.262
john-adams,oklahoma-sooners,-6.4813,-5.709350000000001,-6.770849999999999,-50.2769,-38.8315,-60.09365,-48.220150000000004,-37.36635,-57.44795,1.0,-27.69
john-adams,michigan-state-spartans,13.362400000000001,23.1831,2.4868000000000006,-18.776799999999998,-21.7093,-16.96345,-17.730050000000002,-17.0238,-19.1349,9.5,-10.0705
john-adams,texas-am-aggies,-164.7786,-214.4017,-15.9091,-182.4412,-241.1186,-6.4091,-193.9554,-255.5769,-9.0909,-54.0,-57.603
john-adams,ucla-bruins,-19.33195,-28.9165,-2.39565,-23.79895,-40.230850000000004,-4.50635,-24.5053,-40.4819,-5.33335,-13.0,-18.7655
john-adams,notre-dame-fighting-irish,-4.64355,-2.831850000000001,-8.3433,-36.939949999999996,-22.43255,-47.70565,-34.588300000000004,-23.577949999999998,-43.1355,-1.0,-31.1085
john-adams,stanford-cardinal,-1.3231000000000002,-1.5828000000000002,-1.2738,-22.02015,-13.71255,-27.2398,-21.140050000000002,-13.959150000000001,-25.7679,-1.0,-23.3695
john-adams,usc-trojans,-1.8631499999999992,-4.6722,6.04805,-27.6844,-42.5173,-1.6544500000000002,-24.62375,-36.9839,-2.3469,8.5,-13.0545
john-adams,iowa-hawkeyes,-3.11195,-28.2855,16.09375,-9.060500000000001,-9.782,-6.44335,-9.26315,-11.673300000000001,-6.40625,2.5,-5.928
john-adams,florida-state-seminoles,11.04555,3.86365,4.716,-15.1655,-23.98265,-4.6019,-14.655899999999999,-23.111449999999998,-4.0755,1.5,-18.5845
john-adams,florida-gators,-10.65115,-26.1375,-2.6302,-21.49035,-39.06235,-11.0534,-20.7554,-40.73595,-9.57465,-10.5,-19.7515
john-adams,auburn-tigers,-13.83025,-33.52675000000001,-2.4671,-47.94685,-65.51535,-19.9569,-43.892900000000004,-60.845850000000006,-19.7971,-8.0,-28.5425
john-adams,houston-cougars,-4.3651,-2.0833,-4.9355,-16.9266,-1.5941,-20.7597,-15.5291,-2.588,-18.7644,-7.0,-23.549
john-adams,oregon-ducks,1.8490499999999992,4.16665,7.6013,-0.1713,-0.7310999999999999,2.14795,-1.0846,-0.6206499999999999,1.01795,7.5,1.9804999999999997
john-adams,northwestern-wildcats,0.6698500000000003,-4.60585,2.8013500000000002,-9.1875,-11.27725,-5.91675,-10.444600000000001,-12.23805,-6.9314,-2.0,-12.473
john-adams,arizona-state-sun-devils,-36.3636,-36.3636,0.0,-60.3455,-60.3455,0.0,-59.0909,-59.0909,0.0,-4.0,-6.638
john-adams,north-carolina-tar-heels,15.4762,0.0,15.4762,-6.0589,0.0,-6.0589,-3.897,0.0,-3.897,12.0,-5.907
john-adams,tennessee-volunteers,-28.535649999999997,-59.841249999999995,-7.20825,-21.46,-47.2121,-5.45095,-23.51495,-49.989650000000005,-6.1213,-13.0,-9.368500000000001
john-adams,michigan-wolverines,5.859,3.0955999999999997,4.4805,-9.57305,-15.658249999999999,-2.3719,-8.50105,-14.73995,-2.79,8.5,-10.683499999999999
john-adams,georgia-bulldogs,9.725000000000001,37.1726,-29.351950000000002,-33.91955,-0.5130499999999998,-72.62405,-32.74355,3.2198499999999974,-75.52125000000001,8.5,-8.8575
john-adams,memphis-tigers,-4.498150000000001,-6.0,-5.2178,-8.83885,-4.9975,-10.90945,-8.77105,-5.625,-10.6236,-2.5,-6.17
john-adams,arkansas-razorbacks,-20.0,-20.0,0.0,-31.9733,-31.9733,0.0,-33.3333,-33.3333,0.0,-3.0,-4.796
john-adams,byu-cougars,-16.8426,-23.2639,-4.0,-17.4646,-30.5448,8.6957,-20.7126,-35.4167,8.6957,-9.0,-8.264
john-adams,georgia-tech-yellow-jackets,20.6548,20.6548,0.0,7.7365,7.7365,0.0,6.7227,6.7227,0.0,10.0,4.383
john-adams,navy-midshipmen,5.9979,0.0,5.9979,2.72585,0.36665,2.3592,2.8364,0.0,2.8364,7.0,3.1620000000000004
john-adams,temple-owls,-7.7157,-4.5455,-8.244,-10.8088,-5.4545,-11.7011,-11.3979,-9.0909,-11.7824,-10.0,-14.096
john-adams,california-golden-bears,-10.2189,-10.2189,0.0,-13.572,-13.572,0.0,-15.4377,-15.4377,0.0,-6.0,-7.804
john-adams,arizona-wildcats,-1.5625,5.9375,-7.5,-9.470099999999999,-1.4576,-8.0125,-11.1905,-1.1905,-10.0,0.5,-2.182
john-adams,north-carolina-state-wolfpack,-14.44445,-14.16665,0.0,-15.229800000000001,-13.1749,-11.00715,-14.7222,-12.9762,-10.7143,-2.5,-4.519500000000001
john-adams,miami-fl-hurricanes,-1.5364999999999993,16.32065,0.32985,-17.7412,8.6469,-23.6254,-14.00135,10.9459,-19.34525,2.5,-5.4425
john-adams,texas-tech-red-raiders,-14.82565,-14.82565,0.0,-4.09715,-4.09715,0.0,-4.43355,-4.43355,0.0,-7.0,-1.4675000000000002
john-adams,wisconsin-badgers,20.3745,8.98315,31.0119,-1.7178499999999999,-8.49545,4.3596,-2.1716999999999995,-8.242,2.9388,15.0,-3.8474999999999997
john-adams,boise-state-broncos,-8.5435,-16.0435,0.0,-2.0179,-7.0592999999999995,1.5103,-2.76185,-8.8035,2.08335,-4.0,-0.01650000000000018
john-adams,mississippi-state-bulldogs,-6.89255,-35.5397,-1.8285999999999998,-9.87375,-41.18815,-6.4735,-11.095400000000001,-43.9993,-7.26115,-7.5,-10.863
john-adams,washington-state-cougars,-4.986750000000001,-4.43535,-7.771899999999999,-14.3261,-11.4172,-15.607999999999999,-14.00315,-11.16745,-15.5333,-12.5,-22.697499999999998
john-adams,missouri-tigers,2.2727,2.2727,0.0,5.4005,5.4005,0.0,5.6818,5.6818,0.0,1.0,2.409
john-adams,duke-blue-devils,-2.5,-3.42425,2.27275,4.3758,4.01745,0.70545,2.668,2.1080500000000004,0.0,-1.0,0.7999999999999999
john-adams,toledo-rockets,26.3158,26.3158,26.3158,12.1489,11.431,12.8668,11.6883,9.0909,14.2857,10.0,5.198
john-adams,pittsburgh-panthers,8.6957,0.0,8.6957,5.2986,0.0,5.2986,4.1667,0.0,4.1667,2.0,1.258
john-clay,ohio-state-buckeyes,-2.2502199999999997,-4.66319,3.6237300000000006,-80.89175,-89.41535,-57.378150000000005,-76.74076,-83.86125,-53.776120000000006,1.9,-28.674400000000002
john-clay,clemson-tigers,-4.54715,-2.5768500000000003,-3.610560000000001,-75.8971,-77.78909999999999,-68.8105,-72.73528999999999,-73.73999,-66.6722,-3.7,-28.812
john-clay,alabama-crimson-tide,-1.88611,0.23040999999999984,-6.81647,-131.05105,-141.22483,-117.7452,-125.99267,-132.59329,-116.64021,-1.6,-33.5692
john-clay,tcu-horned-frogs,6.337899999999999,8.080287499999999,2.82095,-10.1136875,-9.8579,-11.0876375,-9.0992,-8.1371875,-9.872187499999999,0.5,-6.5335
john-clay,michigan-state-spartans,-6.344842857142858,-9.04167142857143,-5.5165,-29.166528571428568,-34.12252857142857,-17.311271428571427,-26.964599999999997,-30.851542857142856,-17.324942857142858,-1.2857142857142858,-14.635571428571428
john-clay,baylor-bears,1.7398,-1.1608599999999996,0.17013999999999968,-26.984460000000002,-27.168079999999996,-25.45538,-23.4277,-24.94736,-20.95918,-2.4,-22.659200000000002
john-clay,ole-miss-rebels,-8.206850000000001,-9.011933333333333,-0.4593666666666667,-30.1618,-31.978350000000002,-10.654633333333333,-29.20698333333333,-30.58921666666667,-11.145616666666669,-3.5,-22.659833333333335
john-clay,utah-utes,0.08549999999999987,-6.3733699999999995,1.8700300000000003,-13.564789999999999,-16.66267,-9.79662,-13.1969,-16.19354,-9.04785,-1.4,-17.1373
john-clay,oklahoma-sooners,4.81978,1.2630699999999995,4.355269999999999,-27.962970000000002,-33.540890000000005,-22.87989,-25.76263,-30.389960000000002,-21.73595,2.7,-22.7808
john-clay,lsu-tigers,6.62914,4.17277,8.11028,-23.21695,-14.3055,-26.040300000000002,-22.48366,-14.66294,-24.675790000000003,3.0,-15.615799999999998
john-clay,oklahoma-state-cowboys,3.4043300000000003,0.3715799999999991,5.07338,-13.128219999999999,-12.7118,-7.63349,-12.493780000000001,-11.661150000000001,-7.77273,3.0,-13.2995
john-clay,notre-dame-fighting-irish,12.65083,12.73118,11.37824,-17.06712,-14.538,-18.03596,-15.42119,-13.23487,-16.17994,9.5,-17.7476
john-clay,stanford-cardinal,-3.875233333333334,-7.25275,7.6248000000000005,-17.718283333333332,-19.323333333333334,-2.90955,-17.132,-19.094166666666666,-2.1815666666666664,2.6666666666666665,-10.717333333333334
john-clay,iowa-hawkeyes,-3.540477777777778,-5.1474,-2.9864222222222225,-13.896366666666665,-12.44031111111111,-12.455611111111113,-14.750755555555555,-13.672944444444445,-12.49991111111111,-10.555555555555555,-20.12188888888889
john-clay,auburn-tigers,-9.3506,-7.630142857142857,-4.940671428571428,-26.5369,-24.9162,-13.886114285714285,-26.467999999999996,-24.8521,-14.968428571428571,-6.857142857142857,-23.026999999999997
john-clay,usc-trojans,1.23386,-3.3127399999999994,2.61039,-17.50137,-22.52317,-5.88293,-16.04773,-20.586040000000004,-5.67872,3.1,-10.354299999999999
john-clay,georgia-bulldogs,6.17804,9.56408,-1.2418200000000001,-91.05109999999999,-90.5284,-77.15437999999999,-84.96621999999999,-81.94354999999999,-75.3158,-0.2,-27.168599999999998
john-clay,oregon-ducks,-0.9376666666666663,-4.6196222222222225,0.7732555555555559,-19.221733333333333,-21.238500000000002,-15.524333333333333,-18.77651111111111,-20.244711111111112,-15.032600000000002,-2.5555555555555554,-20.277555555555555
john-clay,florida-state-seminoles,-0.2632666666666677,-6.297733333333334,-2.525416666666668,-29.80496666666667,-36.75065,-19.39943333333333,-28.884483333333332,-36.209,-19.225683333333333,-5.166666666666667,-24.8115
john-clay,florida-gators,1.3586666666666665,3.9016777777777776,-3.310311111111111,-18.307211111111112,-14.890433333333334,-16.933133333333334,-16.841533333333334,-14.021011111111113,-15.335055555555556,-6.777777777777778,-24.62977777777778
john-clay,ucla-bruins,-6.4061,-5.22888,-3.9654800000000003,-11.888020000000001,-11.5858,-9.44574,-12.845159999999998,-12.13202,-10.0808,-9.4,-15.2892
john-clay,michigan-wolverines,-1.8257400000000001,3.63613,-3.8752500000000003,-42.2461,-32.351569999999995,-44.36556,-38.468900000000005,-27.92649,-41.65336,-2.9,-28.3428
john-clay,north-carolina-tar-heels,-1.0282833333333332,-2.692483333333333,5.104866666666666,-14.4035,-11.614833333333332,-6.219866666666667,-13.996533333333334,-11.925466666666667,-6.191316666666666,-1.0,-14.599333333333334
john-clay,texas-am-aggies,-6.7363,-7.511688888888888,0.16125555555555554,-16.796255555555557,-17.846855555555557,-8.01528888888889,-16.441533333333336,-17.508866666666666,-7.218544444444445,-1.7777777777777777,-10.240666666666666
john-clay,houston-cougars,1.8648249999999997,0.8109999999999999,10.566975,-16.37655,-8.230599999999999,-3.067875000000001,-15.126549999999998,-9.048,-1.4815749999999994,4.0,-8.776
john-clay,northwestern-wildcats,-0.5093249999999996,1.29195,-1.043275,-7.963025,-1.657475,-8.333325,-9.22495,-2.06795,-9.5117,-1.0,-9.3695
john-clay,arizona-wildcats,-3.5553000000000003,-4.618575,1.063275,-10.564225,-7.915900000000001,-2.648325,-12.405850000000001,-8.593175,-3.812675,-2.25,-6.663
john-clay,arkansas-razorbacks,4.7822000000000005,9.593575000000001,-5.962275,-2.1267499999999995,-4.899125,0.5406250000000001,-2.8389749999999996,-5.156375,-1.1123750000000001,3.75,-0.5507500000000003
john-clay,mississippi-state-bulldogs,-3.568566666666667,-3.225833333333334,-5.755933333333334,-3.1313833333333334,-3.9419000000000004,-6.292416666666667,-4.3267999999999995,-5.066199999999999,-7.238366666666667,-12.166666666666666,-12.229166666666666
john-clay,california-golden-bears,5.6124,5.6025,-6.52175,-1.6683499999999993,-2.2908,-4.34785,-2.1362499999999995,-2.8853999999999997,-4.34785,-2.5,-4.367500000000001
john-clay,memphis-tigers,6.2089799999999995,4.45704,1.73258,0.70956,1.2747,-0.5381799999999999,0.6926400000000001,1.4693,-0.90762,5.8,1.1308
john-clay,navy-midshipmen,3.8897999999999997,0.0,3.8897999999999997,0.1300666666666667,0.0,0.1300666666666667,0.22929999999999998,0.0,0.22929999999999998,3.6666666666666665,-0.133
john-clay,georgia-tech-yellow-jackets,2.7543500000000005,2.7543500000000005,0.0,-0.6813000000000002,-0.6813000000000002,0.0,-2.1341,-2.1341,0.0,3.5,1.4135
john-clay,washington-state-cougars,-3.0344666666666655,-3.3149499999999996,-2.665416666666666,-9.30625,-2.993016666666666,-7.291166666666666,-10.320099999999998,-4.62135,-7.468866666666667,-4.5,-8.966666666666667
john-clay,wisconsin-badgers,-3.4227333333333334,7.560755555555556,-16.540511111111112,-23.199933333333334,-13.048566666666666,-31.399955555555557,-23.82946666666667,-12.359155555555555,-33.03606666666667,-4.555555555555555,-21.15688888888889
john-clay,tennessee-volunteers,-4.894383333333334,-2.172883333333333,-10.190199999999999,-20.5888,-16.570083333333333,-17.725066666666667,-20.378216666666667,-16.75905,-17.79211666666667,-8.666666666666666,-18.591666666666665
john-clay,arizona-state-sun-devils,7.147075,7.613075,1.041675,0.9812250000000002,0.6569000000000003,1.803325,0.3960750000000002,0.1337250000000001,1.59575,2.5,0.24825000000000008
john-clay,byu-cougars,8.3987,7.11268,7.787139999999999,-4.08502,-3.20672,-1.0028000000000001,-4.94246,-5.04576,0.0958400000000001,15.0,1.6451999999999998
john-clay,toledo-rockets,-2.5542666666666665,0.14703333333333332,-3.2371000000000003,-0.7999333333333333,0.29523333333333335,-3.6008333333333336,-1.6260666666666665,-0.1186,-3.8861666666666665,-1.6666666666666667,-0.8293333333333334
john-clay,boise-state-broncos,-6.321528571428572,-2.6571857142857143,-6.502357142857143,-6.9867,-4.6395,-8.260685714285714,-8.700442857142857,-5.917085714285714,-9.362585714285714,-7.0,-10.882142857142856
john-clay,missouri-tigers,-2.36406,-2.7846800000000003,0.20481999999999995,-9.580340000000001,-8.474900000000002,-3.4143599999999994,-9.1708,-7.782380000000001,-3.6192600000000006,-1.6,-7.4244
john-clay,west-virginia-mountaineers,-7.004271428571428,0.592214285714286,-8.256357142857143,-6.949014285714285,0.690657142857143,-12.44672857142857,-7.595385714285714,-0.5889857142857143,-11.821257142857144,-4.285714285714286,-9.274142857142857
john-clay,duke-blue-devils,8.05395,12.0884,-6.550799999999999,1.3623500000000002,4.6301,-12.12985,-0.27295,2.6818,-14.7059,7.0,0.15200000000000002
john-clay,temple-owls,9.10975,0.0,9.10975,8.1872,0.0,8.1872,6.6206,0.0,6.6206,2.0,1.81
john-clay,western-kentucky-hilltoppers,-5.083349999999999,0.0,-5.083349999999999,4.309,0.0,4.309,0.26595,0.0,0.26595,-3.5,1.3125
john-shinn,iowa-hawkeyes,-8.13815,-5.10435,-11.219650000000001,-32.28045,-21.61045,-34.46205,-31.6427,-23.378549999999997,-33.0871,-5.5,-22.235500000000002
john-shinn,florida-gators,2.6127000000000002,-0.6377499999999999,4.88845,-10.250350000000001,-8.69305,-11.84615,-9.446200000000001,-10.766300000000001,-9.08365,3.5,-12.8045
john-shinn,houston-cougars,-3.6037,-6.077249999999999,-4.2275,-17.4048,-16.6901,-9.16985,-16.5815,-16.46365,-8.477549999999999,-9.0,-20.012500000000003
john-shinn,michigan-wolverines,4.35685,8.24405,3.08985,-34.29605,-28.30075,-38.3271,-31.34185,-29.08565,-32.51345,3.5,-24.838
john-shinn,northwestern-wildcats,3.1396,3.6396,2.7229,-8.4346,-8.1997,-8.6304,-9.6295,-9.935,-9.375,5.0,-12.794
john-shinn,memphis-tigers,-11.6883,-23.3766,0.0,-15.3991,-21.1006,-9.6975,-16.0971,-22.4026,-9.7917,-8.0,-9.457
john-shinn,navy-midshipmen,-18.23515,-28.15125,-14.4084,-17.4419,-19.9892,-15.5183,-18.675800000000002,-23.42435,-15.8065,-17.5,-16.328
john-shinn,toledo-rockets,-5.9118,2.8822,-14.7059,-15.2821,-5.7024,-24.8618,-15.3361,-7.1429,-23.5294,-4.0,-10.848
john-shinn,tennessee-volunteers,-1.2389999999999999,4.3256000000000006,-8.18325,-5.2963499999999994,0.42585000000000006,-5.801799999999999,-6.1869000000000005,-0.48315,-7.096299999999999,4.5,0.08950000000000014
john-shinn,temple-owls,-8.4061,-2.27275,-8.67075,-7.2084,-2.72725,-7.65955,-8.5554,-4.54545,-8.75025,-7.5,-8.3275
john-shinn,washington-state-cougars,-2.1394,0.0,-2.1394,-3.7289000000000003,0.0,-3.7289000000000003,-4.24545,0.0,-4.24545,-1.5,-0.8404999999999999
john-shinn,california-golden-bears,-5.76795,-5.76795,0.0,3.28045,3.28045,0.0,-0.6453999999999995,-0.6453999999999995,0.0,-3.5,-1.8279999999999998
john-shinn,san-diego-state-aztecs,-12.087299999999999,-8.76445,-8.7121,-4.52425,-1.8517,-6.8811,-5.61365,-2.9924,-7.76515,-8.0,-2.755
john-shinn,pittsburgh-panthers,-3.1709499999999995,0.0,-3.1709499999999995,-2.5642999999999994,0.0,-2.5642999999999994,-6.093350000000001,0.0,-6.093350000000001,-2.0,-1.4245
jon-wilner,florida-gators,-14.840422222222223,-18.350733333333338,-11.061855555555555,-31.862811111111114,-35.536433333333335,-27.097522222222224,-30.393200000000004,-35.5185,-25.122788888888888,-9.666666666666666,-24.635222222222225
jon-wilner,michigan-wolverines,14.16397,21.72648,-2.5584499999999992,-31.841859999999997,-19.94128,-45.47171,-28.70704,-16.55351,-43.631240000000005,-0.6,-24.9838
jon-wilner,memphis-tigers,-6.5931000000000015,-5.11494,-3.301039999999999,-5.8812,-0.5515400000000004,-6.9858,-6.4883,-1.7847199999999996,-7.31862,-3.2,-2.5516
jon-wilner,navy-midshipmen,-9.909875,-9.630075,-6.0607500000000005,-12.221350000000001,-6.032325,-9.39815,-12.51985,-7.6198250000000005,-9.114225000000001,-8.0,-9.446250000000001
jon-wilner,north-carolina-tar-heels,5.465216666666667,-0.8702166666666654,9.814483333333333,-9.635583333333333,-11.7099,-1.8569166666666668,-9.094983333333333,-11.820566666666666,-1.8778666666666666,9.666666666666666,-4.195166666666666
jon-wilner,houston-cougars,-7.6619,-16.84144,-1.5531399999999997,-16.22492,-16.97016,-8.238059999999999,-15.73604,-17.33468,-7.48124,-11.6,-15.555599999999998
jon-wilner,california-golden-bears,-33.23088,-33.23088,0.0,-22.306440000000002,-22.306440000000002,0.0,-22.10982,-22.10982,0.0,-11.4,-8.4104
jon-wilner,arkansas-razorbacks,-24.637475,-26.581325,-15.713849999999999,-32.5814,-42.03975,-7.959725000000001,-33.05135,-42.847,-8.348075,-24.75,-24.73175
jon-wilner,temple-owls,-16.12245,-13.37835,-9.3837,-11.05985,-6.40175,-10.507,-11.30285,-6.8779,-10.5502,-19.5,-16.034
jon-wilner,cincinnati-bearcats,-11.237316666666667,-5.858033333333334,-5.843516666666666,-20.8188,-10.598383333333333,-26.049116666666666,-20.86538333333333,-10.589016666666668,-26.202916666666667,-9.0,-16.3455
jon-wilner,washington-state-cougars,-17.2029,-18.952175,-0.14854999999999996,-16.62985,-14.534387500000001,-3.0961749999999997,-17.7360625,-16.0305375,-3.2791125,-11.25,-11.785
jon-wilner,pittsburgh-panthers,-5.7431,-12.894479999999998,-0.9335199999999999,-6.013800000000001,-13.15692,-1.7992800000000002,-7.44204,-13.394,-3.3702199999999998,-4.6,-5.514
jon-wilner,san-diego-state-aztecs,-16.663149999999998,-14.832516666666665,-3.9767833333333336,-13.784566666666668,-14.155833333333334,0.012950000000000017,-15.659083333333333,-15.458066666666667,-0.9338500000000001,-11.166666666666666,-9.440666666666667
jon-wilner,penn-state-nittany-lions,3.2283099999999996,17.31114,-9.5979,-19.82633,-9.66695,-20.90718,-19.55235,-8.65736,-20.893250000000002,5.3,-14.0624
jon-wilner,toledo-rockets,5.50345,15.78945,-3.3913,4.9503,8.03695,1.9734999999999998,2.9713000000000003,6.8182,0.6038999999999999,1.5,2.1725
jon-wilner,air-force-falcons,-0.66355,-4.583325,2.7433249999999996,-1.2514,-4.992075000000001,0.10194999999999999,-1.9075250000000001,-5.520825,-0.37792500000000007,-0.25,-1.28125
josh-kendall,iowa-hawkeyes,22.179399999999998,22.704549999999998,14.22185,-1.2121499999999994,4.73625,-7.60555,-0.7310999999999996,3.3633,-6.918449999999999,14.0,-0.47550000000000026
josh-kendall,north-carolina-tar-heels,-8.70285,-11.0606,-2.2003000000000004,-23.469099999999997,-8.559,-22.109499999999997,-23.926000000000002,-10.5797,-22.19005,-4.0,-14.7725
josh-kendall,houston-cougars,-0.7060000000000013,-3.5324,0.2873000000000001,-28.26865,-27.83215,-12.73305,-27.5166,-29.550250000000002,-11.170649999999998,14.0,-4.1865000000000006
josh-kendall,northwestern-wildcats,-4.0979,-10.3986,2.2029,-16.6599,-22.7707,-10.549,-17.6182,-24.9118,-10.3246,-9.0,-27.235
josh-kendall,navy-midshipmen,4.05525,0.0,4.05525,0.09549999999999992,0.0,0.09549999999999992,1.0467,0.0,1.0467,2.5,0.06550000000000011
josh-kendall,memphis-tigers,4.3056,0.0,6.4583,-3.7259,-5.1,-3.0388,-3.9352,-5.5556,-3.125,2.0,-1.901
